,userid,placeid,datetime,userid_int,placeid_int
1649,7,966,2009-12-28T14:50:35Z,7,966
1650,7,974,2009-12-28T14:08:37Z,7,974
1651,7,975,2009-12-28T13:53:58Z,7,975
1652,7,967,2009-12-28T09:20:42Z,7,967
1653,7,966,2009-12-27T15:16:41Z,7,966
1654,7,958,2009-12-27T14:28:35Z,7,958
1655,7,976,2009-12-27T14:06:15Z,7,976
1656,7,977,2009-12-27T13:17:20Z,7,977
1657,7,978,2009-12-27T12:32:17Z,7,978
1658,7,979,2009-12-27T11:55:49Z,7,979
1659,7,980,2009-12-27T11:35:08Z,7,980
1660,7,981,2009-12-27T11:01:03Z,7,981
1661,7,944,2009-12-27T10:26:46Z,7,944
1662,7,982,2009-12-27T09:47:05Z,7,982
1663,7,983,2009-12-27T09:31:24Z,7,983
1664,7,982,2009-12-19T18:09:39Z,7,982
1665,7,944,2009-12-19T17:18:27Z,7,944
1666,7,984,2009-12-19T16:15:15Z,7,984
1667,7,914,2009-12-19T14:50:00Z,7,914
1668,7,906,2009-12-19T13:55:04Z,7,906
1669,7,898,2009-12-19T13:37:43Z,7,898
1670,7,903,2009-12-19T04:15:42Z,7,903
1671,7,985,2009-12-19T03:17:56Z,7,985
1672,7,986,2009-12-19T02:01:57Z,7,986
1673,7,987,2009-12-19T01:47:32Z,7,987
1674,7,988,2009-12-19T01:29:59Z,7,988
1675,7,989,2009-12-19T00:11:17Z,7,989
1676,7,990,2009-12-18T23:56:21Z,7,990
1677,7,991,2009-12-18T23:05:52Z,7,991
1678,7,992,2009-12-18T18:04:09Z,7,992
1679,7,906,2009-12-18T17:09:54Z,7,906
1680,7,914,2009-12-18T17:00:35Z,7,914
1681,7,946,2009-12-18T12:51:09Z,7,946
1682,7,993,2009-12-18T12:13:16Z,7,993
1683,7,914,2009-12-18T12:10:21Z,7,914
1684,7,994,2009-12-18T09:14:45Z,7,994
1685,7,995,2009-12-18T08:12:50Z,7,995
1686,7,941,2009-12-17T11:50:54Z,7,941
1687,7,996,2009-12-17T11:21:33Z,7,996
1688,7,939,2009-12-17T08:02:13Z,7,939
1689,7,948,2009-12-17T07:46:04Z,7,948
1690,7,902,2009-12-16T19:25:27Z,7,902
1691,7,997,2009-12-16T17:18:37Z,7,997
1692,7,994,2009-12-16T09:20:30Z,7,994
1693,7,998,2009-12-16T08:59:48Z,7,998
1694,7,914,2009-12-16T08:57:27Z,7,914
1695,7,999,2009-12-16T00:31:30Z,7,999
1696,7,1000,2009-12-16T00:21:02Z,7,1000
1697,7,914,2009-12-16T00:11:22Z,7,914
1698,7,1001,2009-12-15T21:56:58Z,7,1001
1699,7,1002,2009-12-15T21:50:38Z,7,1002
1700,7,1003,2009-12-15T21:23:27Z,7,1003
1701,7,1004,2009-12-15T20:29:04Z,7,1004
1702,7,898,2009-12-15T19:52:05Z,7,898
1703,7,996,2009-12-15T11:06:53Z,7,996
1704,7,939,2009-12-15T09:00:16Z,7,939
1705,7,948,2009-12-15T08:43:44Z,7,948
1706,7,897,2009-12-14T20:39:35Z,7,897
1707,7,949,2009-12-14T18:19:38Z,7,949
1708,7,905,2009-12-14T07:46:23Z,7,905
1709,7,903,2009-12-12T17:50:41Z,7,903
1710,7,1005,2009-12-12T00:29:54Z,7,1005
1711,7,1006,2009-12-12T00:27:45Z,7,1006
1712,7,1007,2009-12-11T23:07:27Z,7,1007
1713,7,898,2009-12-11T22:36:14Z,7,898
1714,7,903,2009-12-11T22:35:08Z,7,903
1715,7,1008,2009-12-11T20:14:54Z,7,1008
1716,7,898,2009-12-11T18:58:54Z,7,898
1717,7,914,2009-12-11T18:35:21Z,7,914
1718,7,946,2009-12-11T15:21:05Z,7,946
1719,7,993,2009-12-11T11:58:34Z,7,993
1720,7,914,2009-12-11T11:52:07Z,7,914
1721,7,1009,2009-12-11T11:45:27Z,7,1009
1722,7,1010,2009-12-11T10:49:28Z,7,1010
1723,7,939,2009-12-11T10:00:22Z,7,939
1724,7,897,2009-12-10T18:21:36Z,7,897
1725,7,996,2009-12-10T11:10:37Z,7,996
1726,7,939,2009-12-10T07:50:59Z,7,939
1727,7,948,2009-12-10T07:45:33Z,7,948
1728,7,930,2009-12-09T12:15:30Z,7,930
1729,7,996,2009-12-09T11:58:17Z,7,996
1730,7,930,2009-12-08T18:16:37Z,7,930
1731,7,996,2009-12-08T10:54:00Z,7,996
1732,7,939,2009-12-08T08:58:32Z,7,939
1733,7,948,2009-12-08T08:44:02Z,7,948
1734,7,905,2009-12-07T07:49:42Z,7,905
1735,7,1011,2009-12-05T20:00:00Z,7,1011
1736,7,1012,2009-12-05T17:23:25Z,7,1012
1737,7,925,2009-12-05T17:19:54Z,7,925
1738,7,1010,2009-12-05T17:12:20Z,7,1010
1739,7,897,2009-12-05T16:10:38Z,7,897
1740,7,1013,2009-12-05T15:13:51Z,7,1013
1741,7,903,2009-12-04T16:52:31Z,7,903
1742,7,898,2009-12-04T16:28:23Z,7,898
1743,7,1014,2009-12-04T16:07:27Z,7,1014
1744,7,905,2009-12-04T09:07:54Z,7,905
1745,7,903,2009-12-03T16:53:55Z,7,903
1746,7,996,2009-12-03T11:19:40Z,7,996
1747,7,939,2009-12-03T07:54:52Z,7,939
1748,7,948,2009-12-03T07:45:17Z,7,948
1749,7,897,2009-12-02T20:44:58Z,7,897
1750,7,1015,2009-12-02T19:38:46Z,7,1015
1751,7,905,2009-12-02T13:27:11Z,7,905
1752,7,916,2009-12-02T12:59:37Z,7,916
1753,7,1016,2009-12-02T11:38:11Z,7,1016
1754,7,914,2009-12-02T11:24:49Z,7,914
1755,7,994,2009-12-02T09:12:45Z,7,994
1756,7,998,2009-12-02T07:53:40Z,7,998
1757,7,914,2009-12-02T07:50:00Z,7,914
1758,7,999,2009-12-02T07:48:21Z,7,999
1759,7,903,2009-12-01T20:31:51Z,7,903
1760,7,939,2009-12-01T11:44:33Z,7,939
1761,7,1010,2009-12-01T11:38:43Z,7,1010
1762,7,996,2009-12-01T11:07:02Z,7,996
1763,7,897,2009-11-30T20:00:07Z,7,897
1764,7,905,2009-11-30T18:10:01Z,7,905
1765,7,949,2009-11-30T16:24:56Z,7,949
1766,7,905,2009-11-30T07:55:02Z,7,905
1767,7,903,2009-11-29T22:13:04Z,7,903
1768,7,898,2009-11-29T22:09:39Z,7,898
1769,7,1017,2009-11-29T21:39:04Z,7,1017
1770,7,1018,2009-11-29T21:02:24Z,7,1018
1771,7,1019,2009-11-29T19:14:00Z,7,1019
1772,7,898,2009-11-29T18:51:07Z,7,898
1773,7,903,2009-11-27T15:56:02Z,7,903
1774,7,994,2009-11-27T10:56:20Z,7,994
1775,7,897,2009-11-27T02:04:11Z,7,897
1776,7,1020,2009-11-26T22:54:25Z,7,1020
1777,7,1021,2009-11-26T21:27:19Z,7,1021
1778,7,939,2009-11-26T07:50:30Z,7,939
1779,7,948,2009-11-26T07:45:41Z,7,948
1780,7,897,2009-11-25T21:37:05Z,7,897
1781,7,903,2009-11-25T19:16:38Z,7,903
1782,7,1022,2009-11-25T10:21:45Z,7,1022
1783,7,903,2009-11-24T23:21:11Z,7,903
1784,7,1008,2009-11-24T19:04:18Z,7,1008
1785,7,903,2009-11-24T16:23:55Z,7,903
1786,7,996,2009-11-24T11:11:21Z,7,996
1787,7,939,2009-11-24T08:53:48Z,7,939
1788,7,897,2009-11-23T20:45:17Z,7,897
1789,7,905,2009-11-23T19:09:11Z,7,905
1790,7,949,2009-11-23T16:29:09Z,7,949
1791,7,905,2009-11-23T07:48:50Z,7,905
1792,7,903,2009-11-20T18:38:20Z,7,903
1793,7,999,2009-11-20T14:41:24Z,7,999
1794,7,914,2009-11-20T14:05:26Z,7,914
1795,7,988,2009-11-19T23:10:17Z,7,988
1796,7,903,2009-11-19T13:07:42Z,7,903
1797,7,930,2009-11-19T11:29:35Z,7,930
1798,7,939,2009-11-19T10:30:43Z,7,939
1799,7,903,2009-11-18T19:19:54Z,7,903
1800,8,1023,2011-07-02T13:18:53Z,8,1023
1801,8,1024,2011-06-30T11:44:53Z,8,1024
1802,8,1025,2011-06-30T06:12:40Z,8,1025
1803,8,1026,2011-06-29T12:14:37Z,8,1026
1804,8,1027,2011-06-29T12:12:45Z,8,1027
1805,8,1028,2011-06-29T12:12:17Z,8,1028
1806,8,1029,2011-06-29T09:17:44Z,8,1029
1807,8,1030,2011-06-29T07:45:11Z,8,1030
1808,8,1031,2011-06-26T12:19:47Z,8,1031
1809,8,1032,2011-06-26T11:51:54Z,8,1032
1810,8,1033,2011-06-26T11:51:31Z,8,1033
1811,8,1034,2011-06-26T11:27:13Z,8,1034
1812,8,1035,2011-06-26T11:26:57Z,8,1035
1813,8,1036,2011-06-26T11:26:39Z,8,1036
1814,8,1037,2011-06-24T14:21:19Z,8,1037
1815,8,1038,2011-06-23T10:58:58Z,8,1038
1816,8,1039,2011-06-23T10:58:41Z,8,1039
1817,8,1040,2011-06-21T15:29:49Z,8,1040
1818,8,1041,2011-06-21T07:18:32Z,8,1041
1819,8,1042,2011-06-21T06:19:51Z,8,1042
1820,8,1043,2011-06-20T14:49:05Z,8,1043
1821,8,1044,2011-06-20T14:48:41Z,8,1044
1822,8,1045,2011-06-20T08:05:57Z,8,1045
1823,8,1046,2011-06-18T19:00:50Z,8,1046
1824,8,1047,2011-06-18T08:50:57Z,8,1047
1825,8,1048,2011-06-18T08:50:34Z,8,1048
1826,8,1049,2011-06-17T19:52:50Z,8,1049
1827,8,1050,2011-06-17T18:09:42Z,8,1050
1828,8,1051,2011-06-17T18:08:41Z,8,1051
1829,8,1052,2011-06-11T16:19:59Z,8,1052
1830,8,1053,2011-06-10T09:10:34Z,8,1053
1831,8,1054,2011-06-09T15:19:28Z,8,1054
1832,8,1055,2011-06-06T15:45:44Z,8,1055
1833,8,1056,2011-06-06T08:07:14Z,8,1056
1834,8,1046,2011-06-05T14:48:29Z,8,1046
1835,8,1057,2011-06-05T12:15:17Z,8,1057
1836,8,1058,2011-06-04T09:25:26Z,8,1058
1837,8,1059,2011-06-04T07:47:14Z,8,1059
1838,8,1060,2011-06-04T05:58:01Z,8,1060
1839,8,1061,2011-06-03T19:24:42Z,8,1061
1840,8,1062,2011-06-02T12:37:17Z,8,1062
1841,8,1063,2011-06-01T13:43:46Z,8,1063
1842,8,1045,2011-05-30T08:46:17Z,8,1045
1843,8,1064,2011-05-29T11:34:35Z,8,1064
1844,8,1065,2011-05-28T13:22:48Z,8,1065
1845,8,1066,2011-05-28T09:53:09Z,8,1066
1846,8,1067,2011-05-26T20:30:10Z,8,1067
1847,8,1068,2011-05-23T12:14:07Z,8,1068
1848,8,1067,2011-05-23T07:34:18Z,8,1067
1849,8,1069,2011-05-22T12:46:10Z,8,1069
1850,8,1070,2011-05-22T11:45:42Z,8,1070
1851,8,1071,2011-05-21T13:45:07Z,8,1071
1852,8,1072,2011-05-21T12:48:41Z,8,1072
1853,8,1073,2011-05-21T11:32:53Z,8,1073
1854,8,1074,2011-05-21T11:31:43Z,8,1074
1855,8,1075,2011-05-21T08:29:34Z,8,1075
1856,8,958,2011-05-20T06:47:37Z,8,958
1857,8,1076,2011-05-19T17:28:21Z,8,1076
1858,8,1077,2011-05-19T16:30:50Z,8,1077
1859,8,1078,2011-05-19T06:37:32Z,8,1078
1860,8,1079,2011-05-18T17:06:27Z,8,1079
1861,8,1080,2011-05-18T16:44:27Z,8,1080
1862,8,1081,2011-05-18T15:23:01Z,8,1081
1863,8,1082,2011-05-18T14:57:37Z,8,1082
1864,8,1083,2011-05-18T14:57:06Z,8,1083
1865,8,1084,2011-05-18T14:13:47Z,8,1084
1866,8,1085,2011-05-18T13:47:59Z,8,1085
1867,8,1078,2011-05-18T07:35:16Z,8,1078
1868,8,1086,2011-05-17T15:34:18Z,8,1086
1869,8,1087,2011-05-17T15:02:54Z,8,1087
1870,8,1088,2011-05-17T15:02:37Z,8,1088
1871,8,1089,2011-05-17T15:02:04Z,8,1089
1872,8,958,2011-05-17T14:34:09Z,8,958
1873,8,1090,2011-05-17T11:55:48Z,8,1090
1874,8,1091,2011-05-17T09:49:23Z,8,1091
1875,8,1092,2011-05-14T14:31:16Z,8,1092
1876,8,1093,2011-05-14T14:30:50Z,8,1093
1877,8,1094,2011-05-14T10:06:28Z,8,1094
1878,8,1095,2011-05-14T09:52:25Z,8,1095
1879,8,1096,2011-05-13T11:59:30Z,8,1096
1880,8,1097,2011-05-11T10:41:21Z,8,1097
1881,8,1098,2011-05-11T10:29:36Z,8,1098
1882,8,1099,2011-05-10T13:10:41Z,8,1099
1883,8,1100,2011-05-07T15:09:41Z,8,1100
1884,8,1101,2011-05-06T13:13:39Z,8,1101
1885,8,1102,2011-05-06T08:44:07Z,8,1102
1886,8,1103,2011-05-05T17:26:41Z,8,1103
1887,8,1104,2011-05-05T17:25:44Z,8,1104
1888,8,1105,2011-05-05T06:48:21Z,8,1105
1889,8,1075,2011-05-04T14:23:39Z,8,1075
1890,8,1106,2011-05-04T11:28:50Z,8,1106
1891,8,1107,2011-05-04T09:52:49Z,8,1107
1892,8,1108,2011-05-04T09:52:11Z,8,1108
1893,8,1109,2011-05-03T11:42:49Z,8,1109
1894,8,1110,2011-05-03T11:42:06Z,8,1110
1895,8,1111,2011-05-03T09:23:26Z,8,1111
1896,8,1102,2011-05-02T06:02:14Z,8,1102
1897,8,1112,2011-04-30T08:16:23Z,8,1112
1898,8,1113,2011-04-30T07:53:46Z,8,1113
1899,8,1095,2011-04-30T07:53:33Z,8,1095
1900,8,1114,2011-04-30T07:23:53Z,8,1114
1901,8,1115,2011-04-27T14:50:09Z,8,1115
1902,8,1112,2011-04-26T07:57:21Z,8,1112
1903,8,1116,2011-04-25T12:20:15Z,8,1116
1904,8,1117,2011-04-25T10:26:23Z,8,1117
1905,8,1118,2011-04-25T10:25:34Z,8,1118
1906,8,1119,2011-04-24T12:54:51Z,8,1119
1907,8,1120,2011-04-24T12:41:37Z,8,1120
1908,8,1121,2011-04-24T12:14:39Z,8,1121
1909,8,1122,2011-04-24T12:07:59Z,8,1122
1910,8,1123,2011-04-23T06:37:25Z,8,1123
1911,8,1124,2011-04-22T19:07:55Z,8,1124
1912,8,1125,2011-04-22T19:07:21Z,8,1125
1913,8,1126,2011-04-22T19:07:01Z,8,1126
1914,8,1127,2011-04-22T19:06:08Z,8,1127
1915,8,1128,2011-04-22T19:05:11Z,8,1128
1916,8,1129,2011-04-22T19:04:32Z,8,1129
1917,8,1074,2011-04-22T18:04:00Z,8,1074
1918,8,1130,2011-04-22T14:26:36Z,8,1130
1919,8,1131,2011-04-22T14:15:01Z,8,1131
1920,8,1132,2011-04-22T14:14:39Z,8,1132
1921,8,1133,2011-04-22T12:44:12Z,8,1133
1922,8,1134,2011-04-22T11:28:09Z,8,1134
1923,8,1074,2011-04-21T15:15:39Z,8,1074
1924,8,1043,2011-04-21T11:30:00Z,8,1043
1925,8,1135,2011-04-21T09:28:40Z,8,1135
1926,8,1136,2011-04-20T18:08:16Z,8,1136
1927,8,1137,2011-04-20T16:50:33Z,8,1137
1928,8,1138,2011-04-20T16:49:50Z,8,1138
1929,8,1139,2011-04-20T15:14:58Z,8,1139
1930,8,1140,2011-04-20T15:13:39Z,8,1140
1931,8,1141,2011-04-19T15:13:15Z,8,1141
1932,8,1142,2011-04-19T15:12:48Z,8,1142
1933,8,1143,2011-04-19T13:57:36Z,8,1143
1934,8,1144,2011-04-19T13:51:43Z,8,1144
1935,8,1145,2011-04-19T13:51:12Z,8,1145
1936,8,1146,2011-04-19T13:50:28Z,8,1146
1937,8,1147,2011-04-19T13:47:30Z,8,1147
1938,8,1148,2011-04-19T13:47:11Z,8,1148
1939,8,1149,2011-04-17T12:27:50Z,8,1149
1940,8,1150,2011-04-17T12:25:54Z,8,1150
1941,8,1151,2011-04-17T12:22:45Z,8,1151
1942,8,1152,2011-04-17T12:22:18Z,8,1152
1943,8,1153,2011-04-16T15:45:57Z,8,1153
1944,8,1154,2011-04-16T09:10:51Z,8,1154
1945,8,1155,2011-04-13T14:45:51Z,8,1155
1946,8,1156,2011-04-13T14:45:09Z,8,1156
1947,8,1157,2011-04-13T14:44:48Z,8,1157
1948,8,1074,2011-04-12T17:47:19Z,8,1074
1949,8,1158,2011-04-12T14:12:55Z,8,1158
1950,8,1102,2011-04-12T04:47:50Z,8,1102
1951,8,1159,2011-04-12T04:46:27Z,8,1159
1952,8,1160,2011-04-11T15:19:59Z,8,1160
1953,8,1161,2011-04-11T14:22:19Z,8,1161
1954,8,1162,2011-04-11T14:21:06Z,8,1162
1955,8,1163,2011-04-11T13:33:58Z,8,1163
1956,8,1164,2011-04-10T11:10:40Z,8,1164
1957,8,1165,2011-04-09T14:38:52Z,8,1165
1958,8,1166,2011-04-09T14:16:35Z,8,1166
1959,8,1114,2011-04-09T13:33:45Z,8,1114
1960,8,1167,2011-04-09T09:13:44Z,8,1167
1961,8,1168,2011-04-09T09:04:34Z,8,1168
1962,8,1169,2011-04-09T09:04:22Z,8,1169
1963,8,1123,2011-04-09T09:04:12Z,8,1123
1964,8,1052,2011-04-09T08:45:38Z,8,1052
1965,8,1170,2011-04-06T18:15:21Z,8,1170
1966,8,1171,2011-04-05T11:08:26Z,8,1171
1967,8,1113,2011-04-04T13:56:32Z,8,1113
1968,8,1104,2011-04-02T16:56:55Z,8,1104
1969,8,1115,2011-04-01T13:46:58Z,8,1115
1970,8,1102,2011-04-01T04:45:50Z,8,1102
1971,8,1102,2011-03-31T05:05:19Z,8,1102
1972,8,1171,2011-03-31T05:03:45Z,8,1171
1973,8,1172,2011-03-28T13:39:49Z,8,1172
1974,8,1102,2011-03-28T10:00:35Z,8,1102
1975,8,1173,2011-03-27T12:21:01Z,8,1173
1976,8,1174,2011-03-27T10:58:02Z,8,1174
1977,8,1175,2011-03-27T10:54:32Z,8,1175
1978,8,1176,2011-03-27T08:13:36Z,8,1176
1979,8,1177,2011-03-26T16:06:14Z,8,1177
1980,8,1075,2011-03-26T15:38:36Z,8,1075
1981,8,1178,2011-03-25T16:59:12Z,8,1178
1982,8,1142,2011-03-25T10:24:50Z,8,1142
1983,8,1179,2011-03-25T10:24:27Z,8,1179
1984,8,1074,2011-03-25T10:22:36Z,8,1074
1985,8,1180,2011-03-25T06:08:43Z,8,1180
1986,8,1181,2011-03-24T11:33:50Z,8,1181
1987,8,1182,2011-03-23T17:18:47Z,8,1182
1988,8,1183,2011-03-23T11:05:20Z,8,1183
1989,8,1184,2011-03-23T11:00:08Z,8,1184
1990,8,1185,2011-03-23T10:55:27Z,8,1185
1991,8,1186,2011-03-23T10:36:11Z,8,1186
1992,8,1187,2011-03-23T10:28:58Z,8,1187
1993,8,1188,2011-03-23T09:43:41Z,8,1188
1994,8,1189,2011-03-22T15:08:28Z,8,1189
1995,8,1190,2011-03-22T15:08:02Z,8,1190
1996,8,1191,2011-03-20T13:18:58Z,8,1191
1997,8,1192,2011-03-20T11:24:27Z,8,1192
1998,8,1193,2011-03-20T11:14:53Z,8,1193
1999,8,1194,2011-03-20T11:14:42Z,8,1194
2000,8,1195,2011-03-20T11:14:18Z,8,1195
2001,8,1196,2011-03-20T11:12:34Z,8,1196
2002,8,1074,2011-03-19T22:34:04Z,8,1074
2003,8,1114,2011-03-19T16:29:32Z,8,1114
2004,8,1197,2011-03-19T10:39:29Z,8,1197
2005,8,1198,2011-03-18T19:08:19Z,8,1198
2006,8,1199,2011-03-18T06:39:59Z,8,1199
2007,8,1200,2011-03-17T16:47:48Z,8,1200
2008,8,1201,2011-03-16T19:40:55Z,8,1201
2009,8,1202,2011-03-16T18:36:02Z,8,1202
2010,8,1203,2011-03-16T16:59:38Z,8,1203
2011,8,1108,2011-03-16T08:14:59Z,8,1108
2012,8,1204,2011-03-15T14:58:18Z,8,1204
2013,8,1205,2011-03-15T14:57:57Z,8,1205
2014,8,1043,2011-03-15T14:57:47Z,8,1043
2015,8,1102,2011-03-15T09:34:59Z,8,1102
2016,8,1206,2011-03-14T12:33:09Z,8,1206
2017,8,1207,2011-03-14T12:32:08Z,8,1207
2018,8,1074,2011-03-13T09:01:36Z,8,1074
2019,8,1208,2011-03-12T12:16:47Z,8,1208
2020,8,1063,2011-03-12T11:18:30Z,8,1063
2021,8,1209,2011-03-12T10:12:50Z,8,1209
2022,8,1210,2011-03-12T10:10:55Z,8,1210
2023,8,1211,2011-03-12T10:09:19Z,8,1211
2024,8,1212,2011-03-12T09:56:50Z,8,1212
2025,8,1213,2011-03-11T14:01:06Z,8,1213
2026,8,1214,2011-03-10T14:51:11Z,8,1214
2027,8,1149,2011-03-10T14:48:22Z,8,1149
2028,8,1171,2011-03-10T10:27:12Z,8,1171
2029,8,1102,2011-03-10T10:25:41Z,8,1102
2030,8,1215,2011-03-10T07:54:41Z,8,1215
2031,8,1199,2011-03-10T06:36:22Z,8,1199
2032,8,1216,2011-03-09T16:09:35Z,8,1216
2033,8,1159,2011-03-09T09:59:44Z,8,1159
2034,8,1102,2011-03-09T09:58:20Z,8,1102
2035,8,1217,2011-03-04T10:43:02Z,8,1217
2036,8,1218,2011-03-04T08:45:35Z,8,1218
2037,8,1219,2011-03-03T18:42:19Z,8,1219
2038,8,1220,2011-03-03T12:42:32Z,8,1220
2039,8,1221,2011-03-03T12:39:50Z,8,1221
2040,8,1222,2011-03-03T12:39:41Z,8,1222
2041,8,1223,2011-03-03T12:16:48Z,8,1223
2042,8,1224,2011-03-03T11:15:01Z,8,1224
2043,8,1225,2011-03-03T11:12:01Z,8,1225
2044,8,1226,2011-03-03T11:07:21Z,8,1226
2045,8,1227,2011-03-03T10:21:08Z,8,1227
2046,8,1228,2011-03-03T10:11:38Z,8,1228
2047,8,1229,2011-03-03T10:11:07Z,8,1229
2048,8,1230,2011-03-02T17:01:12Z,8,1230
2049,8,1231,2011-03-02T17:00:10Z,8,1231
2050,8,1232,2011-03-02T16:59:59Z,8,1232
2051,8,1233,2011-03-02T16:49:38Z,8,1233
2052,8,1234,2011-03-02T16:49:08Z,8,1234
2053,8,1235,2011-03-02T12:49:19Z,8,1235
2054,8,1236,2011-03-02T11:56:11Z,8,1236
2055,8,1237,2011-03-02T11:29:03Z,8,1237
2056,8,1238,2011-03-02T10:52:04Z,8,1238
2057,8,1239,2011-03-01T19:19:03Z,8,1239
2058,8,1240,2011-03-01T14:24:52Z,8,1240
2059,8,1241,2011-03-01T11:09:54Z,8,1241
2060,8,1242,2011-03-01T09:48:28Z,8,1242
2061,8,1242,2011-02-28T16:10:53Z,8,1242
2062,8,1243,2011-02-28T14:27:22Z,8,1243
2063,8,1244,2011-02-28T13:59:29Z,8,1244
2064,8,1245,2011-02-28T13:18:25Z,8,1245
2065,8,1246,2011-02-28T11:58:50Z,8,1246
2066,8,1247,2011-02-28T09:55:04Z,8,1247
2067,8,1248,2011-02-27T11:38:28Z,8,1248
2068,8,1249,2011-02-27T11:31:16Z,8,1249
2069,8,1250,2011-02-27T11:27:05Z,8,1250
2070,8,1251,2011-02-27T10:36:40Z,8,1251
2071,8,1252,2011-02-27T09:10:51Z,8,1252
2072,8,1242,2011-02-26T16:21:46Z,8,1242
2073,8,1253,2011-02-26T16:18:27Z,8,1253
2074,8,1232,2011-02-26T15:44:23Z,8,1232
2075,8,1254,2011-02-26T15:09:34Z,8,1254
2076,8,1255,2011-02-26T11:12:10Z,8,1255
2077,8,1256,2011-02-26T10:54:41Z,8,1256
2078,8,1257,2011-02-26T10:08:54Z,8,1257
2079,8,1029,2011-02-26T08:25:17Z,8,1029
2080,8,1102,2011-02-22T05:32:16Z,8,1102
2081,8,1258,2011-02-21T17:29:35Z,8,1258
2082,8,1259,2011-02-20T19:42:51Z,8,1259
2083,8,1260,2011-02-20T19:42:32Z,8,1260
2084,8,1261,2011-02-20T19:42:14Z,8,1261
2085,8,1074,2011-02-20T19:34:05Z,8,1074
2086,8,1262,2011-02-20T12:04:32Z,8,1262
2087,8,1263,2011-02-20T12:00:43Z,8,1263
2088,8,1047,2011-02-19T08:41:15Z,8,1047
2089,8,1264,2011-02-15T09:27:18Z,8,1264
2090,8,1265,2011-02-12T10:18:17Z,8,1265
2091,8,1104,2011-02-08T12:10:59Z,8,1104
2092,8,1266,2011-02-08T11:21:28Z,8,1266
2093,8,1267,2011-02-08T11:20:24Z,8,1267
2094,8,1268,2011-02-08T11:19:03Z,8,1268
2095,8,1269,2011-02-05T15:35:57Z,8,1269
2096,8,1270,2011-02-05T15:32:04Z,8,1270
2097,8,1154,2011-02-05T09:45:27Z,8,1154
2098,8,1271,2011-02-04T10:52:35Z,8,1271
2099,8,1272,2011-02-04T07:23:54Z,8,1272
2100,8,1273,2011-02-04T07:03:35Z,8,1273
2101,8,1274,2011-02-02T13:00:19Z,8,1274
2102,8,1274,2011-02-01T13:51:34Z,8,1274
2103,8,1275,2011-02-01T12:23:12Z,8,1275
2104,8,1276,2011-02-01T12:01:12Z,8,1276
2105,8,1277,2011-02-01T11:47:22Z,8,1277
2106,8,1278,2011-02-01T10:36:26Z,8,1278
2107,8,1279,2011-02-01T10:29:10Z,8,1279
2108,8,1280,2011-02-01T10:25:27Z,8,1280
2109,8,1281,2011-02-01T09:22:26Z,8,1281
2110,8,1282,2011-02-01T09:17:51Z,8,1282
2111,8,1283,2011-02-01T09:10:05Z,8,1283
2112,8,1284,2011-02-01T09:00:05Z,8,1284
2113,8,1117,2011-01-30T10:53:54Z,8,1117
2114,8,1118,2011-01-30T10:53:38Z,8,1118
2115,8,1285,2011-01-29T14:15:11Z,8,1285
2116,8,1286,2011-01-29T12:37:44Z,8,1286
2117,8,1287,2011-01-29T12:01:12Z,8,1287
2118,8,1288,2011-01-29T11:59:35Z,8,1288
2119,8,1289,2011-01-23T11:44:50Z,8,1289
2120,8,1047,2011-01-22T11:48:56Z,8,1047
2121,8,1290,2011-01-19T15:29:32Z,8,1290
2122,8,1123,2011-01-19T15:28:58Z,8,1123
2123,8,1291,2011-01-16T14:18:38Z,8,1291
2124,8,1292,2011-01-16T13:50:07Z,8,1292
2125,8,1197,2011-01-14T14:42:56Z,8,1197
2126,8,1293,2011-01-12T10:48:43Z,8,1293
2127,8,1285,2011-01-09T13:20:01Z,8,1285
2128,8,1171,2011-01-05T07:07:56Z,8,1171
2129,8,1171,2011-01-04T14:05:26Z,8,1171
2130,8,1104,2011-01-02T17:46:10Z,8,1104
2131,8,1194,2011-01-02T12:00:03Z,8,1194
2132,8,1294,2010-12-31T23:14:53Z,8,1294
2133,8,1295,2010-12-29T14:57:56Z,8,1295
2134,8,1296,2010-12-29T14:57:09Z,8,1296
2135,8,1297,2010-12-29T14:09:27Z,8,1297
2136,8,1167,2010-12-28T12:04:10Z,8,1167
2137,8,1298,2010-12-28T12:01:26Z,8,1298
2138,8,1299,2010-12-28T09:34:03Z,8,1299
2139,8,1300,2010-12-25T09:17:33Z,8,1300
2140,8,1301,2010-12-25T09:17:06Z,8,1301
2141,8,1149,2010-12-25T09:16:35Z,8,1149
2142,8,1302,2010-12-25T09:16:21Z,8,1302
2143,8,1104,2010-12-24T09:59:31Z,8,1104
2144,8,1104,2010-12-22T12:15:11Z,8,1104
2145,8,1303,2010-12-20T20:40:47Z,8,1303
2146,8,1304,2010-12-20T20:40:09Z,8,1304
2147,8,1305,2010-12-20T20:39:37Z,8,1305
2148,8,1306,2010-12-20T20:39:20Z,8,1306
2149,8,1307,2010-12-20T20:39:05Z,8,1307
2150,8,1285,2010-12-20T13:58:30Z,8,1285
2151,8,1308,2010-12-20T12:28:12Z,8,1308
2152,8,1309,2010-12-20T12:25:30Z,8,1309
2153,8,1310,2010-12-18T15:12:19Z,8,1310
2154,8,1311,2010-12-17T14:32:20Z,8,1311
2155,8,1312,2010-12-17T14:11:01Z,8,1312
2156,8,1313,2010-12-17T14:10:26Z,8,1313
